dataset,missing_rate,method,rmse,mae,n_points,imputed_csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.25,Mean,71878892.73553252,56120048.10042737,11,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.25,LOCF,52811784.99279191,44147912.28882576,11,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,SVD-KNN,111511998.60822088,85923486.72507486,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,SVD-KNN-Hankel,75559530.69902305,50953429.418275535,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,Kalman,1174913042.9699564,653130532.0670254,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,ARIMA,71607138.97994165,52078640.452806056,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,HoltWinters,100541817.67825331,75826329.36430225,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,Linear,90440508.72512913,62682031.351623744,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,KNN-Sklearn,70610220.21955973,45988690.009558946,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,Spline,110486628.38310157,79266272.55350927,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,Mean,70610220.21955973,45988690.009558946,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.25,LOCF,73912913.04614112,53556562.756249994,8,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,SVD-KNN,164462342.9835885,79672787.61645634,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,SVD-KNN-Hankel,180290949.99959764,81910695.12891102,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,Kalman,569852320.7922671,354265155.55652916,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,ARIMA,203339907.7864604,128846259.92606513,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,HoltWinters,132543539.65566787,74137091.09563403,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,Linear,190782944.75406417,105981026.64764956,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,KNN-Sklearn,168973194.3009323,91651293.00991182,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,Spline,203824317.65604445,124099463.53387675,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,Mean,168973194.3009323,91651293.00991182,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.25,LOCF,225613412.29517224,151811372.22136754,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,SVD-KNN,17582415.919228088,13807322.616016032,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,SVD-KNN-Hankel,16625654.943526264,12501746.82832052,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Kalman,175737101.08735782,64564119.714896604,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,ARIMA,20334266.931523055,16166132.942979084,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,HoltWinters,16119687.23948106,12363308.626011036,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Linear,18458369.090604052,14148230.853078432,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,KNN-Sklearn,16128548.175583081,12371004.432501107,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Spline,28763317.744054995,19697669.715971764,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Mean,16128548.175583081,12371004.432501107,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,LOCF,21307993.179334786,15698502.738636363,44,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,SVD-KNN,63216388.36487525,49403734.13816809,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,SVD-KNN-Hankel,71562467.07500689,53239893.84592798,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,Kalman,217451614.40195164,125668547.83829963,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,ARIMA,77806263.90610266,63866126.23776134,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,HoltWinters,86205205.65696378,67472110.05991794,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,Linear,76836027.18049009,60833272.639917694,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,KNN-Sklearn,70745141.29485051,55200091.83932212,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,Spline,95345034.86190078,80798123.52785207,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,Mean,70745141.29485051,55200091.83932212,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.25,LOCF,105952744.61844511,78373734.65432099,27,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,SVD-KNN,13321763.11481985,11785209.798159678,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,SVD-KNN-Hankel,13126266.600166861,10947493.11553185,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Kalman,244304712.61237943,74986166.92794563,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,ARIMA,15774490.410642555,12702478.404371636,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,HoltWinters,14100911.330838153,11590415.466846634,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Linear,14457439.578845825,12346031.32586207,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,KNN-Sklearn,13726652.999447344,11298199.944938827,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Spline,21308250.539758388,17894194.936990384,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,Mean,13726652.999447344,11298199.944938827,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.25,LOCF,16034178.630674751,12699802.567241382,29,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,SVD-KNN,55473839.25468275,40128499.72965708,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,SVD-KNN-Hankel,47225025.30927619,35399390.893207416,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,Kalman,176018228.0169822,75573218.93614982,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,ARIMA,51422266.93065785,38017138.76024544,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,HoltWinters,51698497.04343458,40727545.8062826,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,Linear,51635110.463534124,36397106.49874231,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,KNN-Sklearn,48259924.641286686,35618311.99465185,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,Spline,63753132.79721046,46424255.768868275,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,Mean,48259924.641286686,35618311.99465185,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.25,LOCF,53352202.31388663,39935804.8456328,45,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr25_LOCF_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,SVD-KNN,36136321.49536377,28756694.485353433,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,SVD-KNN-Hankel,25571357.74309991,19132860.874245662,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,Kalman,62079686.63533653,46612176.640597835,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_Kalman_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,ARIMA,30538755.363991026,20851858.35664441,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_ARIMA_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,HoltWinters,38906506.06330499,29924413.645036273,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_HoltWinters_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,Linear,46942421.50705182,30629524.76767581,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_Linear_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.25,KNN-Sklearn,25074468.171324052,18752432.24101229,26,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\25\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr25_KNN-Sklearn_imputed.csv
